"response_id","response","condition","scenario","response_number"
"R_3wdw3gEcVFqSsI7","Ask for help from a passerby",1,2,3
"R_3wdw3gEcVFqSsI7"," Josh should inform the airline about the situation to see if there are options to rebook or adjust his flight if he suspects he’ll miss it.",1,2,4
"R_3wdw3gEcVFqSsI7","Josh could explore nearby buses, shuttles, or other forms of public transportation to reach the airport.",1,2,5
"R_3wdw3gEcVFqSsI7","Assess the severity",1,6,1
"R_3wdw3gEcVFqSsI7","Locate the owner",1,6,2
"R_3wdw3gEcVFqSsI7","Call for help",1,6,3
"R_3wdw3gEcVFqSsI7"," Take photos or videos of the car, the license plate, and the dog’s condition as evidence in case intervention is needed or legal action arises.",1,6,4
"R_3wdw3gEcVFqSsI7","If the dog appears to be in immediate danger and no help is forthcoming, Erica might consider taking action, such as finding a way to provide ventilation or water.",1,6,5
"R_3wdw3gEcVFqSsI7","Daniel could quietly inform the bride's or groom's family member",1,8,1
"R_3wdw3gEcVFqSsI7","He could quickly check his surrounding.",1,8,2
"R_3wdw3gEcVFqSsI7","He could ask someone to retrieve the ring.",1,8,3
"R_3wdw3gEcVFqSsI7","If the ring cannot be retrieved in time, Daniel or someone else could suggest using a substitute ring",1,8,4
"R_3wdw3gEcVFqSsI7","He could focus on the ceremony and resolve it later.",1,8,5
"R_3fqVV7nKwu7T06u","Might decide to give up her ticket",2,3,1
"R_3fqVV7nKwu7T06u","She might decide that they both go home ",2,3,2
"R_3fqVV7nKwu7T06u","She might decide to take the lead while her friend goes for her ticket",2,3,3
"R_3fqVV7nKwu7T06u","She might try to see if they can purchase an extra ticket at the gate",2,3,4
"R_3fqVV7nKwu7T06u","She will try to see if they can get someone who will give up his ticket for a higher amount ",2,3,5
"R_3fqVV7nKwu7T06u","He might honk at him a several times",2,4,1
"R_3fqVV7nKwu7T06u","He will decide to get out of his car help him",2,4,2
"R_3fqVV7nKwu7T06u","he will call to come and help",2,4,3
"R_3fqVV7nKwu7T06u","he might be angry at the driver",2,4,4
"R_3fqVV7nKwu7T06u","Probably call the cops",2,4,5
"R_3fqVV7nKwu7T06u","Cameron might decide not to give the ride",2,5,1
"R_3fqVV7nKwu7T06u","Cameron might decide to give her the ride",2,5,2
"R_3fqVV7nKwu7T06u","Cameron will ask some questions ",2,5,3
"R_3fqVV7nKwu7T06u","Cameron will think through it",2,5,4
"R_3fqVV7nKwu7T06u","Cameron will check if he actually knows where the woman is going",2,5,5
"R_6k66YXQ58YnUgwc","Call for roadside assistance",2,2,1
"R_6k66YXQ58YnUgwc","Call the airport and airline and inform them about his situation",2,2,2
"R_6k66YXQ58YnUgwc","Use public transportation if available",2,2,3
"R_6k66YXQ58YnUgwc","Call a friend or family member for help",2,2,4
"R_6k66YXQ58YnUgwc","Consider a taxi or shuttle service if available",2,2,5
"R_6k66YXQ58YnUgwc","Inform the security immediately",2,7,1
"R_6k66YXQ58YnUgwc","Check if there's a designated area for knives",2,7,2
"R_6k66YXQ58YnUgwc","Consider checking if the bag in his luggage is accepted by the airline",2,7,3
"R_6k66YXQ58YnUgwc","Prepare to surrender the knife if it is deemed prohibited by the airline",2,7,4
"R_6k66YXQ58YnUgwc","Call his colleagues for assistance",2,7,5
"R_6k66YXQ58YnUgwc","Panic and inform the wedding party",2,8,1
"R_6k66YXQ58YnUgwc","Send someone to retrieve the ring",2,8,2
"R_6k66YXQ58YnUgwc","Improvise with a temporary ring",2,8,3
"R_6k66YXQ58YnUgwc","Delay the ceremony",2,8,4
"R_6k66YXQ58YnUgwc","Making use of a ring that belongs to another family for the main time.",2,8,5
"R_325oPaz7SElRR4t","he could call a tow truck",2,2,1
"R_325oPaz7SElRR4t","he could call an uber",2,2,2
"R_325oPaz7SElRR4t","he could call a friend ",2,2,3
"R_325oPaz7SElRR4t","he could call the airport to try for another flight",2,2,4
"R_325oPaz7SElRR4t","He could give up the trip altogether",2,2,5
"R_325oPaz7SElRR4t","Call the mall security",2,6,1
"R_325oPaz7SElRR4t","Call the police",2,6,2
"R_325oPaz7SElRR4t","break the window",2,6,3
"R_325oPaz7SElRR4t","do nothing",2,6,4
"R_325oPaz7SElRR4t","open the door and give water",2,6,5
"R_325oPaz7SElRR4t","Call the taxi company",2,8,1
"R_325oPaz7SElRR4t","go buy a replacement ring",2,8,2
"R_325oPaz7SElRR4t","send someone to go get the ring",2,8,3
"R_325oPaz7SElRR4t","use someone eles ring",2,8,4
"R_325oPaz7SElRR4t","possibly continue without the ring",2,8,5
"R_316ZRMJghIPfHCG","Get a taxi",1,2,1
"R_316ZRMJghIPfHCG","Find an auto mechanics",1,2,2
"R_316ZRMJghIPfHCG","Walk to catch his flight",1,2,3
"R_316ZRMJghIPfHCG","Also fix it himself if he only can",1,2,4
"R_316ZRMJghIPfHCG","Restart the car to identify the trouble",1,2,5
"R_316ZRMJghIPfHCG","Leave it in a dustbin",1,7,1
"R_316ZRMJghIPfHCG","Throw it away and get a new one",1,7,2
"R_316ZRMJghIPfHCG","Hide it in a secret clothes ",1,7,3
"R_316ZRMJghIPfHCG","Tell them you are a chef so you must need it",1,7,4
"R_316ZRMJghIPfHCG","Convince them",1,7,5
"R_316ZRMJghIPfHCG","Give him a text message",1,9,1
"R_316ZRMJghIPfHCG","Leave him a voice note ",1,9,2
"R_316ZRMJghIPfHCG","Call a trustworthy friend to look after the store",1,9,3
"R_316ZRMJghIPfHCG","Close the store and also leave a message for him",1,9,4
"R_316ZRMJghIPfHCG","Get one of your siblings to watch the store",1,9,5
"R_52JBySUdttrVTi0","Contact the pharmaceutical company for patient assistance programs",1,1,1
"R_52JBySUdttrVTi0","Look into crowdfunding or fundraising",1,1,2
"R_52JBySUdttrVTi0","Ask the doctor for alternative medications or solutions",1,1,3
"R_52JBySUdttrVTi0","Seek financial assistance from charities or nonprofit organizations",1,1,4
"R_52JBySUdttrVTi0","Negotiate with the pharmacy or explore payment plans",1,1,5
"R_52JBySUdttrVTi0","Check if the venue offers ticket reprints or digital access ",1,3,1
"R_52JBySUdttrVTi0","Look for a ticket resale option ",1,3,2
"R_52JBySUdttrVTi0","Contact the event organizers for help",1,3,3
"R_52JBySUdttrVTi0","Suggest he stay and enjoy part of the concert ",1,3,4
"R_52JBySUdttrVTi0","Check if Ted can get in with ID or a name on the ticket ",1,3,5
"R_52JBySUdttrVTi0","Assess Safety and Trustworthiness",1,5,1
"R_52JBySUdttrVTi0","Offer to Help in Other Ways (e.g., Call a Ride Service)",1,5,2
"R_52JBySUdttrVTi0","Ask for More Details about Her Situation",1,5,3
"R_52JBySUdttrVTi0","Offer to Drive Partway or Suggest a Different Meeting Spot",1,5,4
"R_52JBySUdttrVTi0","Decline Politely and Stick to His Plans",1,5,5
"R_1JlXAFjunLfNJ1T","Flash Lights to driver ",1,4,1
"R_1JlXAFjunLfNJ1T","Blow horn",1,4,2
"R_1JlXAFjunLfNJ1T","Signal driver to pull over",1,4,3
"R_1JlXAFjunLfNJ1T","Contact Police",1,4,4
"R_1JlXAFjunLfNJ1T","Speed up to Avoid Driver",1,4,5
"R_1JlXAFjunLfNJ1T","Check if the car doors are unlocked",1,6,1
"R_1JlXAFjunLfNJ1T","Try and locate the dogs owner",1,6,2
"R_1JlXAFjunLfNJ1T","Call police",1,6,3
"R_1JlXAFjunLfNJ1T","Break Car window",1,6,4
"R_1JlXAFjunLfNJ1T","Mind her own business",1,6,5
"R_1JlXAFjunLfNJ1T","Try to see if anyone else that works at the store is available.",1,9,1
"R_1JlXAFjunLfNJ1T","Try to contact person he has appointment with to reschedule",1,9,2
"R_1JlXAFjunLfNJ1T","Temporarily Close the store",1,9,3
"R_1JlXAFjunLfNJ1T","Leave message on Boss phone with issue and his solution",1,9,4
"R_1JlXAFjunLfNJ1T","Come back to store after appointment",1,9,5
"R_3plErBG0o99AMKZ","Buy a ticket for him at the concert ticket window",1,3,1
"R_3plErBG0o99AMKZ","Buy a ticket for him from a scalper",1,3,2
"R_3plErBG0o99AMKZ","Tells Ted she'll go in alone",1,3,3
"R_3plErBG0o99AMKZ","Both leave and miss the concert",1,3,4
"R_3plErBG0o99AMKZ","Ted sneaks in through the fire exit",1,3,5
"R_3plErBG0o99AMKZ","Look for the owner",1,6,1
"R_3plErBG0o99AMKZ","Call the police",1,6,2
"R_3plErBG0o99AMKZ","Call the SPCA",1,6,3
"R_3plErBG0o99AMKZ","Try and open the door",1,6,4
"R_3plErBG0o99AMKZ","Break a car window to save the dog",1,6,5
"R_3plErBG0o99AMKZ","Keep calling his boss",1,9,1
"R_3plErBG0o99AMKZ","Change the court appointment",1,9,2
"R_3plErBG0o99AMKZ","Call the boss's wife and tell her the problem",1,9,3
"R_3plErBG0o99AMKZ","Lock up the store and attend court",1,9,4
"R_3plErBG0o99AMKZ","Wait and see if the boss shows up",1,9,5
"R_5K2uhJmpmm5NO58","Call family or friend to pick him up to take him to the airport who will then have his car towed",2,2,1
"R_5K2uhJmpmm5NO58","Call a tow truck to have his car taken to a garage. Then call for an uber or cab.",2,2,2
"R_5K2uhJmpmm5NO58","Call the airline and try to have his flight changed while waiting for his car to get towed..",2,2,3
"R_5K2uhJmpmm5NO58","Cancel his flight plans and have his car taken to the garage.",2,2,4
"R_5K2uhJmpmm5NO58","Abandon his car and find transportation to the airport.",2,2,5
"R_5K2uhJmpmm5NO58","Attempt to locate the owner and have them rectify the issue.",2,6,1
"R_5K2uhJmpmm5NO58","Call the police and alert them to the matter.",2,6,2
"R_5K2uhJmpmm5NO58","Call mall security and have them deal with the problem.",2,6,3
"R_5K2uhJmpmm5NO58","Try to find ways to block the sunlight from falling directly onto the car.",2,6,4
"R_5K2uhJmpmm5NO58","Check if one of the doors are unlocked and try to manually roll down a window depending on the car.",2,6,5
"R_5K2uhJmpmm5NO58","Throw away the knife in a designated waste basket.",2,7,1
"R_5K2uhJmpmm5NO58","Go back to check-in and see if it's possible to check-in the knife with his luggage.",2,7,2
"R_5K2uhJmpmm5NO58","Check with staff for advice as to how to handle the matter.",2,7,3
"R_5K2uhJmpmm5NO58","Leave the line, call a friend and have them hold onto the knife until he returns from the festival.",2,7,4
"R_5K2uhJmpmm5NO58","See if the airport has a way to mail his knife to either his home or to Chicago.",2,7,5
"R_53V45FDrHSBpukV","Pawn items in order to pay for meds",2,1,1
"R_53V45FDrHSBpukV","Ask to borrow money from a friend",2,1,2
"R_53V45FDrHSBpukV","apply for a credit card",2,1,3
"R_53V45FDrHSBpukV","apply for a small loan",2,1,4
"R_53V45FDrHSBpukV","seek out black market for the meds",2,1,5
"R_53V45FDrHSBpukV","Slow down to put more space between the vehicles",2,4,1
"R_53V45FDrHSBpukV","Pull over to the shoulder for a bit",2,4,2
"R_53V45FDrHSBpukV","After pulling over, call the police to report the driver",2,4,3
"R_53V45FDrHSBpukV","Take a different route home (turn off this road)",2,4,4
"R_53V45FDrHSBpukV","Accelerate to pass the vehicle (bad idea!!)",2,4,5
"R_53V45FDrHSBpukV","Fess up immediately",2,8,1
"R_53V45FDrHSBpukV","Apologize profusely",2,8,2
"R_53V45FDrHSBpukV","If he has a ring of his own, offer to have them use it to finish the ceremony",2,8,3
"R_53V45FDrHSBpukV","If he doesn't have a ring of his own to loan, find someone who does",2,8,4
"R_53V45FDrHSBpukV","Run out and call the cab company",2,8,5
"R_5Cd0igekmrN0cG5","Call roadside assistance.",2,2,1
"R_5Cd0igekmrN0cG5","Use a ride-sharing app.",2,2,2
"R_5Cd0igekmrN0cG5","Contact the airline.",2,2,3
"R_5Cd0igekmrN0cG5","Hail a taxi.",2,2,4
"R_5Cd0igekmrN0cG5","Seek help from passing motorists.",2,2,5
"R_5Cd0igekmrN0cG5","Reschedule the Concert",2,3,1
"R_5Cd0igekmrN0cG5","Try to Enter Without a Ticket",2,3,2
"R_5Cd0igekmrN0cG5","Use Social Media",2,3,3
"R_5Cd0igekmrN0cG5","Contact the Venue",2,3,4
"R_5Cd0igekmrN0cG5","Explore Online Ticket Resal",2,3,5
"R_5Cd0igekmrN0cG5","Inform the Wedding Planner.",2,8,1
"R_5Cd0igekmrN0cG5","Contact the Taxi Service.",2,8,2
"R_5Cd0igekmrN0cG5","Search the Venue.",2,8,3
"R_5Cd0igekmrN0cG5","Borrow a Ring.",2,8,4
"R_5Cd0igekmrN0cG5","Purchase a Replacement Ring.",2,8,5
"R_7hcCmfBjloGjeY9","call 911 to take care of it",1,4,1
"R_7hcCmfBjloGjeY9","call 911 but follow driver closely until 911 takes care of it",1,4,2
"R_7hcCmfBjloGjeY9","avoid car by taking a different route",1,4,3
"R_7hcCmfBjloGjeY9","pull in front of car to stop it",1,4,4
"R_7hcCmfBjloGjeY9","beep at car to stop it",1,4,5
"R_7hcCmfBjloGjeY9","give the woman a ride",1,5,1
"R_7hcCmfBjloGjeY9","order the woman an uber/lyft/ride-sharing service",1,5,2
"R_7hcCmfBjloGjeY9","help the woman order an uber/lyft/ride-sharing service",1,5,3
"R_7hcCmfBjloGjeY9","give the woman a ride to a public transportation station",1,5,4
"R_7hcCmfBjloGjeY9","not help the woman at all",1,5,5
"R_7hcCmfBjloGjeY9","not say anything and risk security finding it",1,7,1
"R_7hcCmfBjloGjeY9","explain to security his mistake",1,7,2
"R_7hcCmfBjloGjeY9","better hide it so that it is not discovered by security",1,7,3
"R_7hcCmfBjloGjeY9","call a friend to come pick it up",1,7,4
"R_7hcCmfBjloGjeY9","plant it in someone else's bag for discovery then steal it back",1,7,5
"R_7y4gmVfTEK1zk6l","Call Uber/ taxi ",1,2,1
"R_7y4gmVfTEK1zk6l","hitchhike",1,2,2
"R_7y4gmVfTEK1zk6l","cancel ticket",1,2,3
"R_7y4gmVfTEK1zk6l","Try to quickly repair vehicle",1,2,4
"R_7y4gmVfTEK1zk6l","Ask nearby friend/ family for a ride",1,2,5
"R_7y4gmVfTEK1zk6l","Pull over",1,4,1
"R_7y4gmVfTEK1zk6l","Chill out on the side of the road",1,4,2
"R_7y4gmVfTEK1zk6l","Call the police",1,4,3
"R_7y4gmVfTEK1zk6l","call ambulance for help",1,4,4
"R_7y4gmVfTEK1zk6l","Call family memebr",1,4,5
"R_7y4gmVfTEK1zk6l","Decline",1,5,1
"R_7y4gmVfTEK1zk6l","Give her a ride",1,5,2
"R_7y4gmVfTEK1zk6l","Refer her to the nearest bus station",1,5,3
"R_7y4gmVfTEK1zk6l","Call her an uber",1,5,4
"R_7y4gmVfTEK1zk6l","Suggest that she ask someone else",1,5,5
"R_11u8lFJDCIDjOHx","borrow money from friends and relatives",1,1,1
"R_11u8lFJDCIDjOHx","ask for a loan",1,1,2
"R_11u8lFJDCIDjOHx","look for alternative",1,1,3
"R_11u8lFJDCIDjOHx","ask for assistance",1,1,4
"R_11u8lFJDCIDjOHx","buy the ones he can",1,1,5
"R_11u8lFJDCIDjOHx","call for help",1,2,1
"R_11u8lFJDCIDjOHx","change the flight time",1,2,2
"R_11u8lFJDCIDjOHx","look onto the problem",1,2,3
"R_11u8lFJDCIDjOHx","look for alternative",1,2,4
"R_11u8lFJDCIDjOHx","postphone",1,2,5
"R_11u8lFJDCIDjOHx","Ask her quetions",1,5,1
"R_11u8lFJDCIDjOHx","greet the lady",1,5,2
"R_11u8lFJDCIDjOHx","have a talk",1,5,3
"R_11u8lFJDCIDjOHx","examine her by looking her keenly",1,5,4
"R_11u8lFJDCIDjOHx","drive her to the city",1,5,5
"R_6EaRLOS4p3QbXs6","Reach out to the pharmaceutical company that manufactures the medication to see if they offer any financial assistance programs or discounts.",1,1,1
"R_6EaRLOS4p3QbXs6"," Contact local non-profit organizations or charities that provide financial assistance for medical expenses to see if they can provide any help.",1,1,2
"R_6EaRLOS4p3QbXs6","Set up a crowdfunding campaign to raise money from friends, family, and community members to help cover the cost of the medication.",1,1,3
"R_6EaRLOS4p3QbXs6","Negotiate with the hospital or pharmacy to see if they can offer a payment plan or temporary financial assistance.",1,1,4
"R_6EaRLOS4p3QbXs6","Look into government programs or public assistance options that may be available to help cover the cost of the medication.",1,1,5
"R_6EaRLOS4p3QbXs6","He could call a taxi to take him to the airport.",1,2,1
"R_6EaRLOS4p3QbXs6","He could call the airline to inform them of the situation and ask for assistance.",1,2,2
"R_6EaRLOS4p3QbXs6","Try to flag down a pedestrian to ask for help or a ride.",1,2,3
"R_6EaRLOS4p3QbXs6","He could call a tow truck to take his car to a nearby repair shop, and then find alternative transportation to the airport.",1,2,4
"R_6EaRLOS4p3QbXs6","Call a friend or family member to see if they can give him a ride to the airport.",1,2,5
"R_6EaRLOS4p3QbXs6","Discreetly inform the wedding officiant or the best man about the missing ring.",1,8,1
"R_6EaRLOS4p3QbXs6","Try to find a way to communicate with the taxi company to see if the ring has been found.",1,8,2
"R_6EaRLOS4p3QbXs6","Offer to temporarily delay the ceremony.",1,8,3
"R_6EaRLOS4p3QbXs6","Find an alternative way to retrieve the ring.",1,8,4
"R_6EaRLOS4p3QbXs6","Suggest using a substitute ring or a placeholder for the ceremony, and then exchange the actual rings later.",1,8,5
"R_6rDIPY1kPprneQi","Loan Ted the money for a new ticket.",1,3,1
"R_6rDIPY1kPprneQi","Let off the other friends at the concert and take Ted back home.",1,3,2
"R_6rDIPY1kPprneQi","Call and have someone bring Ted's ticket to him.",1,3,3
"R_6rDIPY1kPprneQi","Miss the concert and stay with Ted.",1,3,4
"R_6rDIPY1kPprneQi","Go to dinner with Ted instead of the concert.",1,3,5
"R_6rDIPY1kPprneQi","Call police.",1,6,1
"R_6rDIPY1kPprneQi","Get help from the mall.",1,6,2
"R_6rDIPY1kPprneQi","Get someone to unlock the door.",1,6,3
"R_6rDIPY1kPprneQi","Break a window so she could get the dog out.",1,6,4
"R_6rDIPY1kPprneQi","Summon the mall guard.",1,6,5
"R_6rDIPY1kPprneQi","Lock the store and go to the court appointment.",1,9,1
"R_6rDIPY1kPprneQi","Call someone else to take his place at the store until the boss comes.",1,9,2
"R_6rDIPY1kPprneQi","Try to call someone at the court.",1,9,3
"R_6rDIPY1kPprneQi","Postpone his appointment if he can.",1,9,4
"R_6rDIPY1kPprneQi","Miss the appointment and hope nothing bad happens.",1,9,5
"R_2I3GLk4ENruE9Vg","Politely decline the request.",1,5,1
"R_2I3GLk4ENruE9Vg","Offer to help in another way.",1,5,2
"R_2I3GLk4ENruE9Vg","Assess the situation and trust his instincts.",1,5,3
"R_2I3GLk4ENruE9Vg","Offer a short ride to a nearby location.",1,5,4
"R_2I3GLk4ENruE9Vg","Check for a public or shared ride option.",1,5,5
"R_2I3GLk4ENruE9Vg"," Signal to a trusted person for help.",1,8,1
"R_2I3GLk4ENruE9Vg","Contact the taxi driver.",1,8,2
"R_2I3GLk4ENruE9Vg","Stay calm and conceal the situation.",1,8,3
"R_2I3GLk4ENruE9Vg","Ask for a backup ring.",1,8,4
"R_2I3GLk4ENruE9Vg","Delegate someone to handle the situation quietly.",1,8,5
"R_2I3GLk4ENruE9Vg","Call the boss again and leave a message.",1,9,1
"R_2I3GLk4ENruE9Vg"," Call a co-worker for help.",1,9,2
"R_2I3GLk4ENruE9Vg","Contact the owner’s emergency contact.",1,9,3
"R_2I3GLk4ENruE9Vg","Lock the store and leave a note.",1,9,4
"R_2I3GLk4ENruE9Vg","Inform the customers and seek assistance from neighbors",1,9,5
"R_5dmajywumMb7QnU","Sell any of his valuable properties ",1,1,1
"R_5dmajywumMb7QnU","Beg friends for assistance ",1,1,2
"R_5dmajywumMb7QnU","Plead with family for assistance ",1,1,3
"R_5dmajywumMb7QnU","Beg church people for donation ",1,1,4
"R_5dmajywumMb7QnU","Plead for fundraising ",1,1,5
"R_5dmajywumMb7QnU","Book an uber",1,2,1
"R_5dmajywumMb7QnU","Look for a ride",1,2,2
"R_5dmajywumMb7QnU","Call a mechanic",1,2,3
"R_5dmajywumMb7QnU","Look for any available bus",1,2,4
"R_5dmajywumMb7QnU","Beg any available car for a ride",1,2,5
"R_5dmajywumMb7QnU","Put it in his bag",1,7,1
"R_5dmajywumMb7QnU","Do not bring it out",1,7,2
"R_5dmajywumMb7QnU","Look for where to get knife",1,7,3
"R_5dmajywumMb7QnU","Check nearest shop",1,7,4
"R_5dmajywumMb7QnU","Look for who has knife",1,7,5
"R_5qIbmcmlSBbB56x","Stay Calm and Avoid Provoking the Driver",1,4,1
"R_5qIbmcmlSBbB56x","Call 911 or Local Authorities",1,4,2
"R_5qIbmcmlSBbB56x","Avoid Overtaking Until Safe",1,4,3
"R_5qIbmcmlSBbB56x","Maintain a Safe Distance",1,4,4
"R_5qIbmcmlSBbB56x","Look for a Safe Place to Pull Over (If Needed)",1,4,5
"R_5qIbmcmlSBbB56x","Ask Someone to Retrieve the Ring",1,8,1
"R_5qIbmcmlSBbB56x","Notify the Officiant or Wedding Planner",1,8,2
"R_5qIbmcmlSBbB56x","Contact the Taxi Driver",1,8,3
"R_5qIbmcmlSBbB56x","Stay Calm and Discreet",1,8,4
"R_5qIbmcmlSBbB56x","Use a Substitute Ring or Object for the Ceremony",1,8,5
"R_5qIbmcmlSBbB56x","Call or Text the Boss Multiple Times",1,9,1
"R_5qIbmcmlSBbB56x","Contact a Co-worker or Backup",1,9,2
"R_5qIbmcmlSBbB56x","Inform Customers of the Delay",1,9,3
"R_5qIbmcmlSBbB56x","Close the Store Temporarily (If Possible)",1,9,4
"R_5qIbmcmlSBbB56x","Alert a Family Member or Friend",1,9,5
"R_2JL3TNOcc14UDXz","Call an uber",2,2,1
"R_2JL3TNOcc14UDXz","Ask for help from a passerby ",2,2,2
"R_2JL3TNOcc14UDXz","Call a friend to pick him up",2,2,3
"R_2JL3TNOcc14UDXz","Reschedule the flight",2,2,4
"R_2JL3TNOcc14UDXz","Loose the flight and not travel again",2,2,5
"R_2JL3TNOcc14UDXz","Call 911",2,4,1
"R_2JL3TNOcc14UDXz","Protect himself",2,4,2
"R_2JL3TNOcc14UDXz","Stop his own car",2,4,3
"R_2JL3TNOcc14UDXz","Drive at the other lane",2,4,4
"R_2JL3TNOcc14UDXz","Ignore the incident",2,4,5
"R_2JL3TNOcc14UDXz","Help the woman",2,5,1
"R_2JL3TNOcc14UDXz","Lie about his direction",2,5,2
"R_2JL3TNOcc14UDXz","Tell the woman he can not help her",2,5,3
"R_2JL3TNOcc14UDXz","Act dumb",2,5,4
"R_2JL3TNOcc14UDXz","Ignore the woman",2,5,5
"R_3pBhiBfoQjMZ2V3","Use electronic method",1,3,1
"R_3pBhiBfoQjMZ2V3"," Sneak in",1,3,2
"R_3pBhiBfoQjMZ2V3","Quickly befriend the band and get on the guest list",1,3,3
"R_3pBhiBfoQjMZ2V3","Leave the concert and do something else",1,3,4
"R_3pBhiBfoQjMZ2V3","Go back for the tickets",1,3,5
"R_3pBhiBfoQjMZ2V3","Take her the whole way",1,5,1
"R_3pBhiBfoQjMZ2V3","Take her part of the way",1,5,2
"R_3pBhiBfoQjMZ2V3","Tell her he can't do it",1,5,3
"R_3pBhiBfoQjMZ2V3","Pay for an uber",1,5,4
"R_3pBhiBfoQjMZ2V3","Give her a bike",1,5,5
"R_3pBhiBfoQjMZ2V3","Keep phoning his boss",1,9,1
"R_3pBhiBfoQjMZ2V3","Call a coworker",1,9,2
"R_3pBhiBfoQjMZ2V3","Shut down the store and leave",1,9,3
"R_3pBhiBfoQjMZ2V3","Call his lawyer",1,9,4
"R_3pBhiBfoQjMZ2V3","Quit his job",1,9,5
"R_3WI3O9L8FKzGeo9","Check for Ticket Solutions at the Venue",2,3,1
"R_3WI3O9L8FKzGeo9","Offer to Go Back for the Ticket",2,3,2
"R_3WI3O9L8FKzGeo9","Look for an Online Ticket Option",2,3,3
"R_3WI3O9L8FKzGeo9","See If Ted Can Buy a New Ticket",2,3,4
"R_3WI3O9L8FKzGeo9","Make the Best of the Situation",2,3,5
"R_3WI3O9L8FKzGeo9","Avoid Overtaking in an Unsafe Way",2,4,1
"R_3WI3O9L8FKzGeo9","Alert Authorities",2,4,2
"R_3WI3O9L8FKzGeo9","Stay Calm and Observant",2,4,3
"R_3WI3O9L8FKzGeo9","Pull Over and Wait:",2,4,4
"R_3WI3O9L8FKzGeo9","Maintain a Safe Distance",2,4,5
"R_3WI3O9L8FKzGeo9","Politely Decline",2,5,1
"R_3WI3O9L8FKzGeo9","Offer Alternative Help",2,5,2
"R_3WI3O9L8FKzGeo9","Assess the Situation",2,5,3
"R_3WI3O9L8FKzGeo9","Offer to Call a Rideshare",2,5,4
"R_3WI3O9L8FKzGeo9","Trust His Gut",2,5,5
"R_5Cye5rvDuqKReQJ","Call a friend",1,2,1
"R_5Cye5rvDuqKReQJ","cry",1,2,2
"R_5Cye5rvDuqKReQJ","fix it himself",1,2,3
"R_5Cye5rvDuqKReQJ","call a tow truck",1,2,4
"R_5Cye5rvDuqKReQJ","flag down a motorist for help",1,2,5
"R_5Cye5rvDuqKReQJ","help her",1,5,1
"R_5Cye5rvDuqKReQJ","answer her question",1,5,2
"R_5Cye5rvDuqKReQJ","ignore her",1,5,3
"R_5Cye5rvDuqKReQJ","be nice",1,5,4
"R_5Cye5rvDuqKReQJ","offer her to follow him",1,5,5
"R_5Cye5rvDuqKReQJ","get mad",1,9,1
"R_5Cye5rvDuqKReQJ","quit",1,9,2
"R_5Cye5rvDuqKReQJ","scream at his boss",1,9,3
"R_5Cye5rvDuqKReQJ","be calm",1,9,4
"R_5Cye5rvDuqKReQJ","relax",1,9,5
"R_1gRsz8apkxehTES","borrow money",2,1,1
"R_1gRsz8apkxehTES","steal money",2,1,2
"R_1gRsz8apkxehTES","pawn valuables",2,1,3
"R_1gRsz8apkxehTES","mortgage the house",2,1,4
"R_1gRsz8apkxehTES","setup a go fund me",2,1,5
"R_1gRsz8apkxehTES","Offer to buy him a ticket",2,3,1
"R_1gRsz8apkxehTES","give the keys to Ted and risk it",2,3,2
"R_1gRsz8apkxehTES","not go to the concert to be with Ted",2,3,3
"R_1gRsz8apkxehTES","Go to the concert anyway",2,3,4
"R_1gRsz8apkxehTES","sell your ticket and skip the concert with Ted",2,3,5
"R_1gRsz8apkxehTES","give her a ride",2,5,1
"R_1gRsz8apkxehTES","decline ",2,5,2
"R_1gRsz8apkxehTES","decline and say you are going the other way",2,5,3
"R_1gRsz8apkxehTES","decline you have lunch plans with coworker",2,5,4
"R_1gRsz8apkxehTES","decline and say you are running late",2,5,5
"R_5Ldu5Sj0J03MiIu","Calling his car's insurance",1,2,1
"R_5Ldu5Sj0J03MiIu","Securing his car",1,2,2
"R_5Ldu5Sj0J03MiIu","Calling someone for his/her help ",1,2,3
"R_5Ldu5Sj0J03MiIu","Checking his luggage ",1,2,4
"R_5Ldu5Sj0J03MiIu","Taking a taxi",1,2,5
"R_5Ldu5Sj0J03MiIu","Asking him if he would like to buy another ticket",1,3,1
"R_5Ldu5Sj0J03MiIu","Telling him that a little is more than nothing if he would return to his house for his ticket",1,3,2
"R_5Ldu5Sj0J03MiIu","Telling him about this concert later ",1,3,3
"R_5Ldu5Sj0J03MiIu","Taking another concert with him ",1,3,4
"R_5Ldu5Sj0J03MiIu","Remind him about his mistake ",1,3,5
"R_5Ldu5Sj0J03MiIu","Texting his boss about what he will do and its reason",1,9,1
"R_5Ldu5Sj0J03MiIu","Securing the store",1,9,2
"R_5Ldu5Sj0J03MiIu","Taking his appointment on time",1,9,3
"R_5Ldu5Sj0J03MiIu","Coming back the store as soon as possible ",1,9,4
"R_5Ldu5Sj0J03MiIu","Helping his boss something else later",1,9,5
"R_3jTHlloF0CcCinm","say he will do it but ask for gas money",1,5,1
"R_3jTHlloF0CcCinm","decline",1,5,2
"R_3jTHlloF0CcCinm","call someone who is going that way",1,5,3
"R_3jTHlloF0CcCinm","get an uber",1,5,4
"R_3jTHlloF0CcCinm","drive until his destination and drop her off so she can hitch a ride",1,5,5
"R_3jTHlloF0CcCinm","call security of the mall",1,6,1
"R_3jTHlloF0CcCinm","call animal control",1,6,2
